ID,Link,Thumbnail,Tiêu đề,Số lượt view,Số lượt like,Số lượt comment,Tỷ lệ tương tác,ID người đăng,Người đăng,Source,Đối tác,Mã sự kiện,Sự kiện,Ngày phát hành,Ngày gửi bài,Trạng thái,Lý do hủy,Tích cực (%),Trung lập (%),Tiêu cực (%),Tags,,,,,,
69e4ed9c0fa26d9e972fd381,https://vt.tiktok.com/ZSHKoDt5q/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oUvTyBGXIDDIPje4eIAAIdMLmZkJFfwynvwjSz~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=0f00956e&x-expires=1776693600&x-signature=dwUBjXmRwCJP2xhLl%2BqeNclWkwY%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh #wq6ucd9 mọi người nhớ vứt rác đúng chỗ nhé ko nên xả rác bừa bãi nhá,55,0,0,0.00%,69d1104f4955fc1be93d6c2b,trọng vinh,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 12:45,19-04-2026,rejected,Video chưa truyền tải đủ thông điệp chính về thương hiệu và thời lượng video chưa đạt yêu cầu tối thiểu.,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e4eac00fa26d9e972fd13c,https://www.tiktok.com/@nvccc3436/video/7630460176641854740,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oke3LLkPaTeeQAI7r5ZLZIlGCHnUyQjJ4v4AED~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=2c77b540&x-expires=1776693600&x-signature=v%2F251pDOYCe9RJD%2BHlq9hrBB%2BA0%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#91ks59f,43,0,0,0.00%,69def7dc42d21030d98135b0,CHIEN NGUYEN VAN,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 13:22,19-04-2026,rejected,"Video chưa có lời thoại hoặc chữ hiển thị, nên chưa truyền tải đủ thông điệp của nhãn hàng.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e4ec040fa26d9e972fd2b6,https://vt.tiktok.com/ZSHKEtKjw/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oMr5DfqrEEkUQy6JJDpgFB8kQBROAShkfB3zJN~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=cc660a26&x-expires=1776693600&x-signature=Roje5g71MSH1eHFpYGlNw4We6F4%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,hastag #Chontuonglaixanh #T4NXBMT #Thu4NgayXanh #Hanhdongxanh,1,0,0,0.00%,69d44a674955fc1be93e4d1e,Duchuy Le,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 14:48,19-04-2026,rejected,"Video không có lời thoại hay chữ hiển thị, chưa truyền tải đủ thông điệp thương hiệu.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e4ea910fa26d9e972fd115,https://www.tiktok.com/@nvccc3436/video/7630458194719968533,https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/oQaBiAwMmC1IWjqkICcVifVlu1880IAZ4AuIwJ~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=2eabf500&x-expires=1776693600&x-signature=LPTYHI2%2BSfTYLQrlV%2BLO%2ByE6RuI%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh#T4NXHUNRE#91ks59f,34,0,0,0.00%,69def7dc42d21030d98135b0,CHIEN NGUYEN VAN,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 13:14,19-04-2026,rejected,"Video thiếu các thông điệp chính về hạn chế nhựa, tiết kiệm điện, phương tiện xanh và kêu gọi thói quen sống xanh.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e59d930fa26d9e9730d925,https://vt.tiktok.com/ZSHoJjB7c/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o8Un5SgR4QuGEOrBEpZgeyDwFafGABVIHQjLGI~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=c6a42e7d&x-expires=1776740400&x-signature=v8nEXdbn7aT0XBpqJbnlyMHVvkE%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_video,#xwa8n3b #Thu4NgayXanh #Hanhdongxanh #chontuonglaixanh #T4NXHUNRE,11,0,0,0.00%,69e1dd13b52f58d882e80e00,NAM CAN VAN,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 03:25,20-04-2026,rejected,"Video không có lời thoại hay chữ hiển thị, cần bổ sung để truyền tải thông điệp rõ ràng hơn.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e4eaed0fa26d9e972fd17c,https://vt.tiktok.com/ZSHKEBwFm/,https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/o8I4k0pCsAnyFwI15dIAXiiAT6B3K8A84fk1iq~tplv-tiktokx-origin.image?dr=14575&x-expires=1776780000&x-signature=hEVA5qAeABYytjbiREnvYFPvShs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #T4NXHUNRE#e1sbs7g,11,0,0,0.00%,69dfa0e142d21030d981f0fb,QUY LUONG VAN,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 21:43,19-04-2026,rejected,"Video chưa truyền tải đủ thông điệp chính về lối sống xanh và không có nội dung sáng tạo, hấp dẫn.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e527b90fa26d9e9730c107,https://vt.tiktok.com/ZSHESLkYB/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ogD2Sk3sGgniQK7oAZLO4EjFFCefTeDgIyArIy~tplv-tiktokx-origin.image?dr=14575&x-expires=1776798000&x-signature=pLOsM9q2tDHCIY42yz986luBYZk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,#Thu4NgayXanh #T4NXHUNRE #Hanhdongxanh #Chontuonglaixanh #p3w4qc5,26,0,0,0.00%,69dded8042d21030d9808577,Thanh Lam,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 01:55,20-04-2026,rejected,Video chưa có lời thoại và không có văn bản hiển thị trên màn hình.,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e4fd140fa26d9e973005c0,https://vt.tiktok.com/ZSHER48WL/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-i-photomode-sg/7bec9a96bb7e4fcdb279c926296392c2~tplv-photomode-image-cover:640:0:q70.webp?dr=17580&refresh_token=e711e36f&x-expires=1777910400&x-signature=OxJc8JpyeMNlqanb6pCVVSZwaZk%3D&biz_tag=tt_photomode&idc=my2&ps=d5b8ac02&s=TIKTOK_FOR_DEVELOPER&sc=cover&shcp=8aecc5ac&shp=d05b14bd&t=5897f7ec&tip=1,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #T4NX#VH1 xu hướng,2,0,0,0.00%,67491cfbd744b5a80b0fbdbb,Lê Hoàng Khá,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 16:02,19-04-2026,rejected,Video bị từ chối tự động. Lý do: Slideshow not allowed in campaign,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e4e7f00fa26d9e972fcefc,https://vt.tiktok.com/ZSHKKM32L/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o4OCwXieXIB1U5AAnzEwvNir0kIMIMrAqm2T5A~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=0c1c7767&x-expires=1776693600&x-signature=loD4RG9jYUxoum%2BMpQDVHKQ40XQ%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#27gvn7r #t4nxbnnmt #chontuonglaixanh #thu4ngayxanh #hanhdongxanh,2,0,0,0.00%,69d0dfce4955fc1be93d5a70,Bao Lam the,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 14:32,19-04-2026,rejected,"Video chưa có lời thoại hoặc văn bản hiển thị trên màn hình, chưa thể hiện đủ thông điệp.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e4e7380fa26d9e972fcec0,https://vt.tiktok.com/ZSHKKRgmd/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oM1Tp8BaQIxi6qYDc5TIkGVCyQMfoTeeAAQLDj~tplv-tiktokx-origin.image?dr=14575&x-expires=1776780000&x-signature=GRizR3Q6ITmYZ3kJRwrE4jKM52Q%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,Đi bộ bảo vệ môi trường khỏi khói bụi #x5uvfkv #thu4ngayxanh #t4nxhunre,27,0,0,0.00%,69e4e1920fa26d9e972fcbb6,Thúy Nguyễn Thị,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 21:23,19-04-2026,rejected,Video không có lời thoại và không có chữ xuất hiện trên màn hình.,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e505d90fa26d9e97302ada,https://vt.tiktok.com/ZSHENjmpj/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ocyBfQjRPfMphf4KLmvgA8YfiKANgneABv4dgB~tplv-tiktokx-origin.image?dr=14575&x-expires=1776787200&x-signature=4rzcaf1zC%2BeksTSlRJCCvgJeIK0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my3,hastag #Chontuonglaixanh #T4NXBMT #Thu4NgayXanh #Hanhdongxanh#3euljw5,9,0,0,0.00%,69d48d5b4955fc1be93e7447,YouTube Phim,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 23:34,19-04-2026,rejected,Video chưa truyền tải đủ thông điệp chính về lối sống xanh và các hành động cụ thể. Nội dung chưa có lời thoại hay văn bản.,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e4e9760fa26d9e972fd025,https://vt.tiktok.com/ZSHKK379d/,https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/e871827e54bb455c9d8d4fbfc74df85a~tplv-photomode-image-cover:640:0:q70.webp?dr=17580&refresh_token=be4bcbe1&x-expires=1777903200&x-signature=YSSqiar5ezYGCOkpo%2B0GP%2BKDxYU%3D&t=5897f7ec&ps=d5b8ac02&shp=d05b14bd&shcp=8aecc5ac&idc=my2&s=TIKTOK_FOR_DEVELOPER&biz_tag=tt_photomode&sc=cover,Sống xanh cứu đrl #Thu4NgayXanh #hanhdongxanh #Chontuonglaixanh #t4nxhunre #z29uskf,45,0,0,0.00%,69e4dfc20fa26d9e972fcaf5,Khủng bố trường học,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,19-04-2026 14:33,19-04-2026,rejected,Video bị từ chối tự động. Lý do: Slideshow not allowed in campaign,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e60e200fa26d9e9731fcfd,https://vt.tiktok.com/ZSHoT5qQW/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ocAIAEeAjnrETADfmAMzDBPjarWDIEFfow8D9F~tplv-tiktokx-dmt-logom:tos-alisg-i-0068/oQEAmp2EyCgA4gRhzuIADiiBzDB9k5A8pf0fPU.image?dr=14573&x-expires=1776855600&x-signature=MD61Jn1Jh23y3TH%2FyZxmYYt70iI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,#Chontuonglaixanh #T4NXBNNMT  #Thu4NgayXanh #Hanhdongxanh #nw3dhlh,13,0,0,0.00%,69d042654955fc1be93d278f,𝒌𝒉𝒂𝒏𝒉🎆,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 18:25,20-04-2026,rejected,Video không có lời thoại và cũng không có chữ hiển thị trên màn hình.,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e60fc50fa26d9e9731fe4b,https://vt.tiktok.com/ZSHowjBwj/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oIHlQUEDQTfBB2fCEpgME5oQxyFmIRA5vbBDPg~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=218c6bb8&x-expires=1776769200&x-signature=AKZT%2BFb5I%2Fy3R7ENS%2F46ThoMLrY%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&sc=cover&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER,#Thu4NgayXanh #chontuonglaixanh #hanhdongxanh #T4NXBNNMT #4kqa2uh,20,0,0,0.00%,69d38e914955fc1be93e0e4e,thuan,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 11:10,20-04-2026,rejected,"Video thiếu lời thoại hoặc chữ hiển thị, chưa truyền tải thông điệp thương hiệu rõ ràng.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e5fb910fa26d9e9731f056,https://vt.tiktok.com/ZSHosqQKM/,https://p19-common-sign.tiktokcdn.com/tos-alisg-p-0037/o0IRKPLlsQGWbMMAIeMAeGIonLQFGXVGAYUfeF~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=7fc65090&x-expires=1776765600&x-signature=wmAwGZg%2FdiJN%2BYCBEZDtAdPFDwM%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #67118bf #,33,0,0,0.00%,69e59bf70fa26d9e9730d83e,C,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 10:00,20-04-2026,rejected,"Video thiếu lời thoại hoặc chữ hiển thị, chưa truyền tải đủ thông điệp chính của nhãn hàng.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e5fa5b0fa26d9e9731efc5,https://vt.tiktok.com/ZSHosMU6W/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ogyAwCEfeGDLj2AShDJDFxLDf24KHTQI8TQNwO~tplv-tiktokx-origin.image?dr=14575&x-expires=1776852000&x-signature=%2BmH3aKgmmYZirLkGzpspkM2kbFU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,21 Ngày sống xanh cùng Hunre #Thu4NgayXanh #q44wuvz,2,0,0,0.00%,69e5f3950fa26d9e9731ec91,KHÁNH NGUYỄN DUY,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 17:03,20-04-2026,rejected,"Video không có lời thoại hay chữ hiển thị, chưa truyền tải thông điệp sống xanh đầy đủ.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e5f41e0fa26d9e9731eca8,https://www.tiktok.com/@n_naaa83/photo/7630772952790813960?is_from_webapp=1&sender_device=pc&web_id=7592833456024569352,https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/459706ae436c495fb67dcb6c5acaee11~tplv-photomode-image-cover:640:0:q70.webp?dr=17580&refresh_token=7bcb6eca&x-expires=1777971600&x-signature=f3xM9c%2BUY9yrM%2BZjsQhljWXkNyE%3D&t=5897f7ec&ps=d5b8ac02&shp=d05b14bd&shcp=8aecc5ac&idc=my2&s=TIKTOK_FOR_DEVELOPER&biz_tag=tt_photomode&sc=cover,Thay vì sửa dụng các trai nhựa dùng một lần mỗi chúng ta nên sắm cho cá nhân một cái bình nước có thể mang đi ở mọi nơi#Thu4NgayXanh #Chontuonglaixanh #Hanhdongxanh #T4NXHUNRE #xl38386,3,0,0,0.00%,69dcfa8c42d21030d97faa9e,Viiizzzz,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 09:36,20-04-2026,rejected,Video bị từ chối tự động. Lý do: Slideshow not allowed in campaign,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e615310fa26d9e97320274,https://vt.tiktok.com/ZSHoE7bts/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oQJC6vYmRwTIBWJIBA1iAKAuFAeiImV20bUJzv~tplv-tiktokx-origin.image?dr=14575&x-expires=1776855600&x-signature=1VQOSx3q4yyqOILtQzCegjN1rPo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,#thu4ngayxanh #hunre ##buk558v,3,0,0,0.00%,69e613ff0fa26d9e97320197,THỦY HỒ THANH,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 18:57,20-04-2026,rejected,Video có thời lượng chưa đạt yêu cầu tối thiểu.,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e630750fa26d9e973215b0,https://vt.tiktok.com/ZS912nd5D/,https://p77-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ogAxE0xAcYZiCJiIRnICPsAqbLwfAk5mT38EUB~tplv-tiktokx-origin.image?dr=14575&x-expires=1776862800&x-signature=5%2FonCKazcMgr36twOTWmlWnILSU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,  #Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #T4NXHUNRE #942dsn2,13,0,0,0.00%,69de3bde42d21030d980a376,THUY NGUYEN PHUONG,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 20:42,20-04-2026,rejected,Lời thoại ở đầu video cho thấy nội dung này có thể bị ép buộc thực hiện.,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e617be0fa26d9e97320397,https://vt.tiktok.com/ZSHoo9dPs/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oMspgeCTDA0gfOjM7IBTeLJAYlaGzLs5C4gXbI~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=b89e663a&x-expires=1776772800&x-signature=q1%2BFgSZnTFuwEPQhNB1iJGDYShA%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_video,#Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh# a6bx27p,1,0,0,0.00%,69d3a8d34955fc1be93e19f6,Chill Phan,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 12:08,20-04-2026,rejected,"Video chưa thể hiện được thông điệp chính về lối sống xanh, nội dung không liên quan đến yêu cầu của nhãn hàng.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e6000a0fa26d9e9731f21f,https://vt.tiktok.com/ZSHotH4dg/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o4IALTKIpEfAvAj1y3QAHFED0fDdxyAVYfQlS4~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=03429cdf&x-expires=1776765600&x-signature=YiKpLq9KtaEGh%2FqOoQ9cqzT%2FWFg%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,Huyền Thoại #Chontuonglaixanh #T4NXBNNMT #Thu4NgayXanh #Hanhdongxanh #qhljxsc,39,0,0,0.00%,69cf97804955fc1be93d12ce,VanvuVN,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 10:17,20-04-2026,rejected,Video chưa có lời thoại hoặc chữ hiển thị trên màn hình.,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e604790fa26d9e9731f52f,https://vt.tiktok.com/ZSHoWEMut/,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/okjBK8DCF3kl5AmchRvWABWEf73IIUCfgpgRGE~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=ac4e8253&x-expires=1776765600&x-signature=unofGsyexdPcjBqPGUFi7gtPdZw%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&sc=cover&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER,Day 1                           #Thu4NgayXanh #hanhdongxanh #chontuonglaixanh #T4NXHUNRE #68ndwr9,18,0,0,0.00%,69e601e80fa26d9e9731f348,Bùi Như Ý,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 10:45,20-04-2026,rejected,"Video có thời lượng chưa đạt yêu cầu, cần dài tối thiểu 45 giây để truyền tải đầy đủ thông điệp.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e5f26c0fa26d9e9731ebe1,https://vt.tiktok.com/ZSHoqbymw/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oolDFC83fI10zHELQFG1EfsX44y6TQAbeDEjAZ~tplv-tiktokx-origin.image?dr=14575&x-expires=1776848400&x-signature=pod2dDJHaXFC4cuYdKQzLrIIOWk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my2,sống xanh bằng cách giảm phương tiện xăng xe #Thu4NgayXanh #Hanhdongxanh #chontuonglaixanh #T4NXHUNRE ##2449dj5,14,0,0,0.00%,69e1e720b52f58d882e81201,PHUONG DOAN THI MAI,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 16:28,20-04-2026,rejected,"Video thiếu lời thoại hoặc chữ hiển thị, chưa truyền tải đủ thông điệp theo yêu cầu chiến dịch.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e6344b0fa26d9e973218f6,https://youtube.com/shorts/JAMdiSY45h8?si=dQmoytQPszXU2XG2,https://i.ytimg.com/vi/JAMdiSY45h8/maxresdefault.jpg,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #T4NXHUNRE #9amlsya,1,0,0,0.00%,69e5b9500fa26d9e973180d2,Hoàn Nguyễn,youtube_shorts,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 21:09,20-04-2026,rejected,"Video có thời lượng dưới 45 giây, chưa đủ độ dài yêu cầu cho nội dung chiến dịch.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e5d4430fa26d9e9731de01,https://vt.tiktok.com/ZSHoPEofJ/,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ocpTFSdofAurHjzmAgLky0oGZeNdE86IDICflg~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=38ba1568&x-expires=1776754800&x-signature=8FHJoZus1dbH6h%2BWPLj%2FbW4uJyI%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,#Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh #2jea14v,1,0,0,0.00%,69e1a946b52f58d882e76197,Trần Thu Thảo,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 07:20,20-04-2026,rejected,"Video không có lời thoại hay text overlay, khiến thông điệp chưa rõ ràng.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e60ca50fa26d9e9731fc27,https://vt.tiktok.com/ZSHo3fJ6M/,https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/fdbda0d854d34fc992786103abcaea88~tplv-photomode-image-cover:640:0:q70.webp?dr=17580&refresh_token=594e1a38&x-expires=1777978800&x-signature=%2F2ZapV8nnUrg8azmM1ind3qZKXU%3D&t=5897f7ec&ps=d5b8ac02&shp=d05b14bd&shcp=8aecc5ac&idc=my2&s=TIKTOK_FOR_DEVELOPER&biz_tag=tt_photomode&sc=cover,#thu4ngayxanh #hanhdongxanh #chontuonglaixanh #t4nxhunre #keswy6m,6,0,0,0.00%,69e129e8b52f58d882e74e4e,hoazyii,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 11:19,20-04-2026,rejected,Video bị từ chối tự động. Lý do: Slideshow not allowed in campaign,Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
69e625f90fa26d9e97320eee,https://vt.tiktok.com/ZS9183bcy,https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oAg9B8fDcIlNRTpEeHKUn5JhmB2A2E3DFB2pIg~tplv-tiktokx-cropcenter-q:300:400:q72.webp?dr=14782&refresh_token=35b2c8d3&x-expires=1776776400&x-signature=RZXYzWHrbGU8n6WhV7JGJ4dbJfs%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover,hunre dạo này :)) #Thu4NgayXanh #Hanhdongxanh #Chontuonglaixanh ##jfhhtsh,3,0,0,0.00%,69e61ee30fa26d9e97320a56,Trần Sử,tiktok,Gen Green,69cf3138d3891e71e6894737,Thử thách 21 Ngày: Hành động Xanh - Chọn Tương lai Xanh,20-04-2026 12:43,20-04-2026,rejected,"Video bị từ chối tự động. Lý do: Không thể tải video sau nhiều lần thử — có thể bài đã bị xóa, riêng tư, hoặc platform đang tạm chặn.",Nguyệt,---,--,--,Suggest Auto Rejected,,,,,
